Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange1_ATR_Period,InpRange1_ATR_Multiplier,InpRange1_SL_ATR_Period,InpRange1_SL_ATR_Multiplier,InpRange1_Trailing_ATR_Period,InpRange1_Trailing_ATR_Multiplier,InpRange1_RR_Ratio,InpRange1_PartialClosePercent
1922,41679.00,32789.05,32.05186,1.44875,7.84583,6.90940,41679,13.53,1023,true,112,2.1,120,1.3,47,2.3,3.45,96
1586,41679.00,32789.05,32.05186,1.44875,7.84583,6.90940,41679,13.53,1023,true,112,2.1,120,1.3,111,2.3,3.45,96
2181,41661.00,1151.84,32.90971,2.05622,1.37882,24.30398,41661,13.29,35,false,1,1.5,134,2.05,118,1.8,2.4,21
2172,41661.00,1151.84,32.90971,2.05622,1.37882,24.30398,41661,13.29,35,false,1,1.5,135,2.05,58,1.8,2.4,21
1406,41661.00,1151.84,32.90971,2.05622,1.37882,24.30398,41661,13.29,35,false,1,1.5,135,2.05,65,1.8,2.4,21
1973,41568.00,1139.71,32.56314,2.04592,1.36430,24.25808,41568,13.30,35,false,1,1.5,119,2.05,62,2,2.25,21
1516,41568.00,1139.71,32.56314,2.04592,1.36430,24.25808,41568,13.30,35,false,1,1.5,22,2.05,15,2,2.25,21
1748,41260.00,1358.35,52.24423,3.05053,1.33616,30.38373,41260,14.35,26,true,1,2.9,18,2.05,46,2.8,2.4,66
1617,40986.00,32179.31,30.10225,1.44297,7.33505,7.40666,40986,18.13,1069,true,124,1.9,58,1.3,85,2.9,2.4,66
901,40986.00,32179.31,30.10225,1.44297,7.33505,7.40666,40986,18.13,1069,true,124,1.9,58,1.3,118,2.9,2.4,66
2135,40723.00,2272.63,55.43000,3.19338,2.38757,28.86676,40723,12.66,41,false,1,2.9,130,2.2,108,1,1.5,36
2036,40723.00,2272.63,55.43000,3.19338,2.38757,28.86676,40723,12.66,41,false,1,2.9,130,2.2,61,1,1.5,36
1603,40723.00,2272.63,55.43000,3.19338,2.38757,28.86676,40723,12.66,41,false,1,2.9,130,2.2,45,1,1.5,36
2081,40533.00,1615.41,62.13115,3.44815,1.49346,37.59697,40533,14.74,26,true,1,2.5,57,1.9,35,2.8,2.4,66
1858,40277.00,1414.37,52.38407,3.38443,1.52677,36.90801,40277,13.37,27,true,1,2.9,18,2.05,46,1,1.5,36
1049,40201.00,1399.67,53.83346,3.11392,1.41251,30.49391,40201,13.97,26,true,1,2.9,18,2.05,46,2.1,2.4,71
1800,39187.00,1391.07,53.50269,3.10918,1.48125,34.55289,39187,13.36,26,true,1,2.9,18,2.05,46,2,1.8,96
1417,38711.00,25594.77,24.35278,1.38058,6.94815,6.85564,38711,18.56,1051,true,138,2.1,16,1.45,37,2.5,2.7,76
1500,38577.00,1234.79,30.86975,1.87283,1.21881,19.20704,38577,15.25,40,false,1,1.5,7,2.2,108,2.4,3,16
936,37355.00,1425.37,27.94843,1.75840,1.20925,21.66951,37355,16.42,51,false,1,1.5,7,2.5,95,2.3,1.95,81
1289,37342.00,1383.01,26.09453,1.78835,1.55354,23.34701,37342,12.93,53,false,1,1.5,93,2.65,46,1,1.5,1
917,37342.00,1383.01,26.09453,1.78835,1.55354,23.34701,37342,12.93,53,false,1,1.5,7,2.65,21,1,1.5,1
2055,37054.00,1373.86,50.88370,3.32338,1.48596,36.84515,37054,13.36,27,true,1,2.9,18,2.05,46,1,1.5,1
963,36973.00,18904.40,22.97011,1.41450,9.85955,9.82206,36973,11.99,823,true,132,2.7,128,1.6,29,1.9,1.5,101
2203,36208.00,1347.33,39.62735,2.15564,1.46883,21.84776,36208,14.06,34,false,1,1.5,79,1.9,65,2.3,3.45,96
1824,35710.00,23822.41,23.08373,1.40281,6.28843,6.08230,35710,16.38,1032,true,29,2.3,10,1.3,77,2.5,2.7,76
1831,35418.00,39219.48,35.36473,1.55179,7.88988,12.00072,35418,15.63,1109,true,125,1.9,128,1.3,138,1,1.65,66
1071,35418.00,39219.48,35.36473,1.55179,7.88988,12.00072,35418,15.63,1109,true,125,1.9,128,1.3,106,1,1.65,66
2046,35131.00,23986.91,23.26567,1.39347,5.93224,6.22713,35131,16.37,1031,true,29,2.3,10,1.3,43,2.5,2.7,96
1264,35131.00,23986.91,23.26567,1.39347,5.93224,6.22713,35131,16.37,1031,true,29,2.3,10,1.3,15,2.5,2.7,96
1485,35115.00,1334.73,51.33577,3.02656,1.28849,30.38714,35115,14.63,26,true,1,2.9,18,2.05,46,1.9,2.4,36
1732,34907.00,28561.24,27.25309,1.40469,6.61743,7.11643,34907,18.56,1048,true,124,1.9,58,1.3,85,2.5,2.7,76
1536,34683.00,38646.89,38.07575,1.54117,9.34864,7.12960,34683,12.59,1015,true,122,2.3,78,1.3,23,2.3,3.45,61
1517,34626.00,29062.78,28.97585,1.45549,7.51221,5.38605,34626,24.63,1003,true,115,2.3,104,1.3,118,2.6,3.75,6
2100,34242.00,32573.27,32.28273,1.48940,6.70872,5.96969,34242,28.34,1009,true,29,2.3,10,1.3,63,2.1,3.3,26
1787,34242.00,32573.27,32.28273,1.48940,6.70872,5.96969,34242,28.34,1009,true,29,2.3,10,1.3,15,2.1,3.3,26
1147,34242.00,32573.27,32.28273,1.48940,6.70872,5.96969,34242,28.34,1009,true,29,2.3,10,1.3,43,2.1,3.3,26
1386,33982.00,1137.07,33.44324,1.98619,1.32622,19.96552,33982,13.49,34,false,1,1.5,22,2.05,15,2.1,3.45,91
1955,33749.00,468.65,27.56765,1.94328,1.09470,16.92754,33749,7.32,17,true,1,2.9,130,1.3,47,2.1,2.4,71
1864,33172.00,41213.28,37.91470,1.68938,8.94585,8.16611,33172,13.01,1087,true,122,2.3,10,1.3,43,2.6,1.95,31
2139,32953.00,1928.62,55.10343,2.79480,1.91529,30.34538,32953,13.82,35,false,1,2.3,123,2.2,14,2.5,2.7,76
2119,32352.00,26685.65,25.43913,1.40712,6.42670,7.12476,32352,19.02,1049,true,122,1.9,111,1.3,118,2.5,2.7,96
2042,32352.00,26685.65,25.43913,1.40712,6.42670,7.12476,32352,19.02,1049,true,122,1.9,111,1.3,41,2.5,2.7,96
1454,32352.00,26685.65,25.43913,1.40712,6.42670,7.12476,32352,19.02,1049,true,122,1.9,111,1.3,57,2.5,2.7,96
1891,32132.00,1222.64,23.51231,1.72113,1.38731,19.91416,32132,13.35,52,false,1,1.5,7,2.35,62,1,1.5,56
1499,32132.00,1222.64,23.51231,1.72113,1.38731,19.91416,32132,13.35,52,false,1,1.5,7,2.35,67,1,1.5,56
2020,32131.00,459.85,27.05000,1.92590,1.07545,16.76298,32131,7.32,17,true,1,2.9,18,1.3,43,2.8,2.4,66
1635,32130.00,28344.78,27.04655,1.40421,6.22388,7.19746,32130,18.98,1048,true,124,1.9,58,1.3,118,2.5,2.7,96
2018,31903.00,1284.75,37.78677,2.11260,1.41464,23.65778,31903,14.06,34,false,1,1.5,87,1.9,56,2.5,2.7,96
2045,31903.00,1284.75,37.78677,2.11260,1.41464,23.65778,31903,14.06,34,false,1,1.5,119,1.9,29,2.5,2.7,96
2069,31838.00,1103.56,32.45765,1.96308,1.30664,21.48245,31838,13.38,34,false,1,1.5,135,2.05,65,2.5,2.7,96
1501,31838.00,1103.56,32.45765,1.96308,1.30664,21.48245,31838,13.38,34,false,1,1.5,135,2.05,58,2.5,2.7,96
1777,31830.00,24550.69,23.65192,1.41720,5.96367,6.12881,31830,24.56,1038,true,29,2.3,10,1.3,32,2.2,2.55,41
1700,31830.00,24550.69,23.65192,1.41720,5.96367,6.12881,31830,24.56,1038,true,29,2.3,10,1.3,43,2.2,2.55,41
2105,31812.00,15491.01,14.61416,1.31002,6.60367,4.58716,31812,14.53,1060,true,99,2.1,108,1.9,108,2.5,2.7,76
2086,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,13,2.35,97,1,1.5,1
1882,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,79,1,1.5,1
1745,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,111,1,1.5,1
1874,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,54,2.35,66,1,1.5,1
1609,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,38,2.35,130,1,1.5,1
1661,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,15,1,1.5,1
1415,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,20,1,1.5,1
1384,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,136,1,1.5,1
1018,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,137,1,1.5,1
1108,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,97,1,1.5,1
1015,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,128,1,1.5,1
760,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,74,1,1.5,1
565,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,17,1,1.5,1
704,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,77,1,1.5,1
697,31646.00,1214.13,23.34865,1.71730,1.38724,20.16960,31646,13.27,52,false,1,1.5,7,2.35,14,1,1.5,1
1321,31522.00,12145.71,11.36175,1.28975,7.76079,4.26272,31522,10.59,1069,true,129,2.3,56,2.05,110,2.8,2.4,66
1718,31291.00,1223.85,23.53558,1.72106,1.38465,19.76123,31291,13.38,52,false,1,1.5,18,2.35,53,1,1.5,81
1444,31291.00,1223.85,23.53558,1.72106,1.38465,19.76123,31291,13.38,52,false,1,1.5,18,2.35,101,1,1.5,81
2039,31225.00,1223.62,23.53115,1.72108,1.38528,19.79074,31225,13.37,52,false,1,1.5,7,2.35,79,1,1.5,76
1689,31118.00,27015.85,26.61660,1.36659,6.63342,5.71758,31118,18.12,1015,true,124,1.9,58,1.3,118,3,3.75,66
2193,30967.00,1850.68,52.87657,2.73158,1.79288,31.52067,30967,14.26,35,false,1,2.3,123,2.2,14,2.8,2.4,66
993,30878.00,12452.82,11.84854,1.28050,7.62541,4.18920,30878,11.07,1051,true,99,2.1,108,1.75,28,2.5,2.7,76
1855,30832.00,28619.63,33.78941,1.37702,6.17405,8.46980,30832,17.87,847,true,108,1.9,58,1.3,118,1,2.7,101
1450,30669.00,18426.72,17.99484,1.34296,6.84848,4.45231,30669,22.75,1024,true,122,2.3,86,1.6,103,2.7,3.15,11
783,30669.00,18426.72,17.99484,1.34296,6.84848,4.45231,30669,22.75,1024,true,122,2.3,86,1.6,39,2.7,3.15,11
2143,30429.00,1476.01,56.76962,3.25904,1.50183,35.36158,30429,13.77,26,true,1,2.5,22,2.05,118,2.1,2.4,71
1780,30371.00,1164.69,38.82300,2.23136,1.18507,25.17832,30371,14.93,30,false,1,1.5,114,1.75,127,2.3,1.95,81
1932,29996.00,1690.73,44.49290,2.31623,1.66142,18.02228,29996,13.99,38,false,1,2.9,130,2.2,45,2.5,2.7,96
1646,29931.00,45033.51,44.36799,1.58976,9.55093,7.95419,29931,12.33,1015,true,122,2.3,78,1.3,63,2.1,3.45,91
1399,29804.00,22405.60,21.48188,1.42243,6.62317,6.48822,29804,15.27,1043,true,29,2.3,10,1.3,43,2.1,2.4,71
2043,29329.00,1166.25,38.87500,2.23515,1.19107,25.12922,29329,14.93,30,false,1,1.5,124,1.75,133,1,1.5,81
70,29083.00,32774.17,29.55290,1.49880,6.95150,9.41150,29083,17.14,1109,true,124,1.9,58,1.3,118,2.4,1.65,91
1562,29012.00,23622.89,22.75808,1.41809,8.12124,6.36087,29012,12.27,1038,true,118,2.3,95,1.45,123,2.5,2.7,76
1441,29012.00,23622.89,22.75808,1.41809,8.12124,6.36087,29012,12.27,1038,true,118,2.3,111,1.45,123,2.5,2.7,76
2030,28929.00,20967.88,20.10343,1.39847,5.89361,5.67862,28929,17.22,1043,true,29,2.3,122,1.3,111,2.8,2.4,66
1802,28769.00,22730.50,22.28480,1.36476,8.30760,5.55236,28769,21.86,1020,true,136,2.3,20,1.75,118,2.1,3.45,91
2200,28629.00,1518.29,28.11648,1.71515,1.33778,21.35314,28629,15.52,54,false,1,1.5,8,2.95,14,2.3,1.95,81
2067,28628.00,1550.86,44.31029,2.47261,1.05143,23.47962,28628,19.57,35,false,1,3.1,57,1.9,35,1.8,2.4,21
1897,28314.00,1357.28,48.47429,2.16327,1.47968,21.34285,28314,14.06,28,false,1,1.5,109,1.9,122,1.4,3.6,101
1821,28251.00,716.41,35.82050,2.38199,2.04554,23.04508,28251,6.27,20,true,1,2.5,130,1.6,31,1.9,3.75,61
1965,28000.00,1281.15,49.27500,2.96815,1.25188,34.47715,28000,14.59,26,true,1,2.9,18,2.05,46,1.3,1.8,11
2025,27949.00,21915.39,21.40175,1.32385,6.29243,5.86316,27949,18.25,1024,true,97,1.9,58,1.3,118,2.1,3.45,91
1795,27907.00,1135.28,37.84267,2.20585,1.15944,25.50217,27907,14.94,30,false,1,1.5,108,1.75,28,1.6,1.65,46
2071,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,119,1.75,116,1,1.5,1
2087,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,118,1.75,47,1,1.5,1
1957,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,71,1.75,36,1,1.5,1
1466,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,95,1.75,25,1,1.5,1
1298,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,7,1.75,18,1,1.5,1
1316,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,119,1.75,118,1,1.5,1
1231,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,112,1.75,47,1,1.5,1
1165,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,95,1.75,33,1,1.5,1
996,27871.00,1174.99,39.16633,2.24615,1.20223,26.40792,27871,14.92,30,false,1,1.5,119,1.75,36,1,1.5,1
1962,27722.00,688.08,34.40400,2.32448,1.97231,22.55768,27722,6.27,20,true,1,2.5,130,1.6,47,2.6,3.75,6
1557,27675.00,1521.75,44.75735,2.38741,1.15391,19.91547,27675,17.93,34,false,1,3.1,57,1.9,35,2.5,2.7,96
1982,27523.00,20566.67,18.26525,1.47263,9.88877,9.29005,27523,9.93,1126,true,136,2.3,20,1.75,133,1,1.5,76
2195,27482.00,1375.34,26.44885,1.74884,1.37596,22.13354,27482,14.30,52,false,1,1.5,7,2.65,21,1.3,1.8,11
1387,27399.00,1057.89,31.11441,1.92625,1.19873,21.21225,27399,13.98,34,false,1,1.5,55,2.05,125,2.5,2.7,76
2138,27339.00,30637.97,36.25795,1.36504,5.65075,8.38220,27339,19.47,845,true,124,1.9,58,1.3,85,1.5,3,101
2089,26899.00,17484.79,20.84004,1.30204,6.58687,4.91917,26899,20.60,839,true,132,2.3,20,1.75,118,1.4,3.6,101
2170,26827.00,1292.56,41.69548,2.83869,1.49515,35.84249,26827,12.66,31,true,1,2.9,130,2.2,45,1,1.5,1
2075,26767.00,1070.63,31.48912,1.93224,1.17477,19.60675,26767,14.35,34,false,1,1.5,55,2.05,125,2.3,3.45,61
1804,26728.00,700.94,35.04700,2.35348,2.00963,22.82505,26728,6.26,20,true,1,2.5,130,1.6,140,2.3,3.9,26
1493,26663.00,30366.16,35.93628,1.37755,5.90919,7.47689,26663,18.97,845,true,124,1.9,58,1.3,118,1.4,3.6,101
2040,26605.00,29375.05,28.16400,1.49865,7.48787,6.92815,26605,23.02,1043,true,29,2.3,10,1.3,92,1.9,2.4,36
1949,26605.00,29375.05,28.16400,1.49865,7.48787,6.92815,26605,23.02,1043,true,29,2.3,10,1.3,47,1.9,2.4,36
1210,26605.00,29375.05,28.16400,1.49865,7.48787,6.92815,26605,23.02,1043,true,29,2.3,10,1.3,77,1.9,2.4,36
1026,26605.00,29375.05,28.16400,1.49865,7.48787,6.92815,26605,23.02,1043,true,29,2.3,10,1.3,75,1.9,2.4,36
683,26605.00,29375.05,28.16400,1.49865,7.48787,6.92815,26605,23.02,1043,true,29,2.3,10,1.3,43,1.9,2.4,36
1509,26511.00,23909.94,19.99159,1.35583,6.07513,5.57764,26511,16.37,1196,false,29,2.3,10,1.3,43,2.5,2.7,96
2017,26387.00,21186.81,20.12043,1.32909,6.08617,6.56271,26387,18.27,1053,true,97,1.9,58,1.3,118,2.1,2.7,91
1550,26290.00,27948.84,33.07555,1.37824,5.41557,8.51729,26290,19.79,845,true,124,1.9,58,1.3,92,1,2.7,101
1394,26290.00,27948.84,33.07555,1.37824,5.41557,8.51729,26290,19.79,845,true,124,1.9,58,1.3,118,1,2.7,101
1379,25757.00,37299.61,31.58307,1.39871,7.30518,6.33234,25757,19.88,1181,false,108,2.1,127,1.3,23,2.3,3.45,96
2126,25678.00,1316.00,47.00000,2.13563,1.44327,22.86255,25678,14.06,28,false,1,1.5,79,1.9,65,1.8,3.15,101
1902,25265.00,16029.89,15.57812,1.29537,5.37934,4.20618,25265,25.56,1029,true,136,2.3,20,1.75,54,2.7,3.15,11
2111,25228.00,31702.97,29.40906,1.45774,7.34078,7.70508,25228,14.26,1078,true,121,1.9,58,1.3,85,2.8,2.25,71
1470,25123.00,18800.44,17.57051,1.34071,6.24330,5.88683,25123,18.40,1070,true,97,1.9,58,1.3,118,2.8,2.4,66
1859,25021.00,1568.03,41.26395,2.23820,1.49756,17.38689,25021,14.57,38,false,1,2.9,130,2.2,45,2.1,2.4,71
2033,24808.00,1112.92,39.74714,1.97097,1.32645,21.00492,24808,13.29,28,false,1,1.5,71,2.05,135,1,2.7,101
1938,24808.00,1112.92,39.74714,1.97097,1.32645,21.00492,24808,13.29,28,false,1,1.5,55,2.05,109,1,2.7,101
1651,24808.00,1112.92,39.74714,1.97097,1.32645,21.00492,24808,13.29,28,false,1,1.5,55,2.05,125,1,2.7,101
1619,24737.00,1177.51,40.60379,2.15527,1.18279,21.70035,24737,14.92,29,false,1,1.5,112,1.75,47,2.3,3.45,96
1755,24468.00,1154.66,39.81586,2.12952,1.15141,20.13403,24468,14.94,29,false,1,1.5,112,1.75,47,1.9,3.75,61
2065,24432.00,1201.98,35.35235,2.04376,1.22724,21.17341,24432,15.10,34,false,1,1.5,7,1.9,96,1.5,3.3,16
1993,24278.00,27035.17,31.99428,1.36847,5.82491,7.12837,24278,19.05,845,true,122,1.9,58,1.3,118,1.4,3.6,101
1443,24218.00,1521.67,42.26861,2.46440,1.14882,23.96364,24218,18.00,36,false,1,3.1,57,1.9,35,1,1.5,81
1852,23986.00,687.56,32.74095,2.49593,1.95147,31.33037,23986,6.34,21,true,1,2.5,130,1.6,47,1.3,1.8,11
1263,23986.00,687.56,32.74095,2.49593,1.95147,31.33037,23986,6.34,21,true,1,2.5,130,1.6,31,1.3,1.8,11
1768,23910.00,1074.95,35.83167,2.14211,1.09579,25.42726,23910,14.93,30,false,1,1.5,121,1.75,133,2.6,1.95,31
1984,23902.00,575.17,31.95389,2.37351,1.31440,19.35438,23902,7.66,18,true,1,2.5,34,1.3,49,2.6,1.95,31
1861,23878.00,26376.19,25.65777,1.44570,6.82280,5.94875,23878,23.33,1028,true,122,2.3,10,1.3,77,2.4,3,16
1157,23878.00,26376.19,25.65777,1.44570,6.82280,5.94875,23878,23.33,1028,true,122,2.3,78,1.3,23,2.4,3,16
1297,23574.00,1155.64,39.84966,2.13744,1.16508,22.22000,23574,14.92,29,false,1,1.5,119,1.75,36,2.5,2.7,96
2002,23516.00,21728.76,21.55631,1.36619,5.46001,4.70374,23516,26.54,1008,true,115,2.3,111,1.45,96,2.6,3.75,6
1889,23516.00,21728.76,21.55631,1.36619,5.46001,4.70374,23516,26.54,1008,true,115,2.3,111,1.45,123,2.6,3.75,6
1894,23454.00,24894.73,22.26720,1.49985,9.85329,9.31940,23454,10.49,1118,true,136,2.3,20,1.75,133,1.6,1.65,91
2165,23432.00,1123.23,40.11536,1.97768,1.33584,20.46757,23432,13.29,28,false,1,1.5,22,2.05,15,1.5,3,101
1481,23432.00,37992.56,36.95774,1.55180,9.11283,8.16511,23432,12.25,1028,true,122,2.3,78,1.3,23,2,3,91
1930,23261.00,59624.12,52.99922,1.64885,7.46181,13.06549,23261,18.10,1125,true,124,1.9,58,1.3,57,1,1.5,1
1986,23261.00,59624.12,52.99922,1.64885,7.46181,13.06549,23261,18.10,1125,true,124,1.9,58,1.3,85,1,1.5,1
1854,23261.00,59624.12,52.99922,1.64885,7.46181,13.06549,23261,18.10,1125,true,124,1.9,58,1.3,118,1,1.5,1
1860,23208.00,1147.80,45.91200,2.64665,1.13279,24.69216,23208,14.73,25,true,1,2.9,18,2.05,46,2.2,2.55,41
1921,23098.00,22092.04,22.72844,1.30979,5.96811,5.76214,23098,21.64,972,false,24,2.3,10,1.3,43,1.5,3,101
2035,22755.00,1366.21,36.92460,2.30744,1.51956,22.19068,22755,13.36,37,false,1,2.9,26,2.05,125,1,1.5,76
1644,22755.00,1366.21,36.92460,2.30744,1.51956,22.19068,22755,13.36,37,false,1,2.9,106,2.05,71,1,1.5,76
1445,22755.00,1366.21,36.92460,2.30744,1.51956,22.19068,22755,13.36,37,false,1,2.9,106,2.05,135,1,1.5,76
2053,22446.00,1124.42,38.77310,2.10181,1.12126,19.99460,22446,14.94,29,false,1,1.5,121,1.75,133,3,3.75,66
2185,22418.00,679.25,32.34524,2.47856,1.92854,29.91476,22418,6.34,21,true,1,2.5,130,1.6,31,1,1.5,1
2022,22418.00,679.25,32.34524,2.47856,1.92854,29.91476,22418,6.34,21,true,1,2.5,130,1.6,47,1,1.5,1
1917,22418.00,679.25,32.34524,2.47856,1.92854,29.91476,22418,6.34,21,true,1,2.5,130,1.6,88,1,1.5,1
1120,22418.00,679.25,32.34524,2.47856,1.92854,29.91476,22418,6.34,21,true,1,2.5,130,1.6,140,1,1.5,1
1677,22211.00,1349.79,36.48081,2.29327,1.50130,22.12986,22211,13.36,37,false,1,2.9,18,2.05,46,1,1.5,61
1280,22135.00,32344.50,33.24204,1.35324,6.55002,7.01269,22135,15.73,973,false,35,2.1,30,1.3,49,1.5,3,101
1819,21833.00,26074.68,24.85670,1.40095,6.27294,7.34200,21833,19.63,1049,true,122,1.9,111,1.3,57,2,2.7,76
1766,21509.00,1038.90,30.55588,1.90695,1.10751,19.44312,21509,14.77,34,false,1,1.5,22,2.05,15,1.5,3.3,16
2004,21492.00,1164.07,48.50292,2.23256,1.18885,23.07659,21492,14.93,24,false,1,1.5,119,1.75,118,1.9,1.5,101
2162,21247.00,1019.49,29.98500,1.89177,1.06794,19.33811,21247,15.04,34,false,1,1.5,55,2.05,125,2,3.3,26
1262,21122.00,1138.58,22.32510,1.64807,1.24143,17.62813,21122,13.88,51,false,1,1.5,7,2.35,17,1.7,1.65,91
903,21072.00,1321.85,35.72568,2.26916,1.47023,22.02075,21072,13.37,37,false,1,2.9,18,2.05,46,1,1.5,36
1282,20786.00,28649.35,27.81490,1.43746,12.12892,7.47233,20786,8.83,1030,true,128,2.7,57,1.6,105,2,2.7,76
2073,20609.00,996.48,29.30824,1.87641,1.06725,20.82735,20609,14.80,34,false,1,1.5,7,2.05,138,2.2,2.7,41
1896,20520.00,1144.32,33.65647,1.99794,1.11369,20.91555,20520,15.85,34,false,1,1.5,109,1.9,122,2.7,3.3,31
2118,20411.00,1101.23,37.97345,2.08724,1.11022,21.89063,20411,14.93,29,false,1,1.5,95,1.75,25,2.5,2.7,76
1853,20411.00,1101.23,37.97345,2.08724,1.11022,21.89063,20411,14.93,29,false,1,1.5,112,1.75,31,2.5,2.7,76
1642,20411.00,1101.23,37.97345,2.08724,1.11022,21.89063,20411,14.93,29,false,1,1.5,119,1.75,20,2.5,2.7,76
1673,20411.00,1101.23,37.97345,2.08724,1.11022,21.89063,20411,14.93,29,false,1,1.5,119,1.75,36,2.5,2.7,76
1271,20411.00,1101.23,37.97345,2.08724,1.11022,21.89063,20411,14.93,29,false,1,1.5,112,1.75,47,2.5,2.7,76
1797,20235.00,1012.39,29.77618,1.88581,1.05332,19.30570,20235,15.14,34,false,1,1.5,22,2.05,15,2.1,3.3,26
953,20224.00,29515.58,24.33271,1.38861,7.02446,6.66621,20224,20.20,1213,false,108,2.1,127,1.3,23,2,2.7,76
1520,20151.00,21230.76,20.83490,1.33855,5.53217,4.68216,20151,21.50,1019,true,115,1.9,58,1.3,118,2.6,3.75,6
1960,20133.00,644.48,30.68952,2.40477,1.83409,29.01559,20133,6.32,21,true,1,2.5,130,1.6,31,1,1.5,36
1840,20048.00,44081.25,53.56167,1.48093,8.27116,10.07724,20048,16.57,823,true,132,2.7,48,1.3,88,1.5,3,101
1627,20048.00,44081.25,53.56167,1.48093,8.27116,10.07724,20048,16.57,823,true,132,2.7,48,1.3,104,1.5,3,101
1045,20048.00,22174.79,26.24236,1.31986,5.05518,6.33016,20048,19.97,845,true,125,1.9,16,1.45,135,1.4,3.6,101
1656,20033.00,49119.45,59.75602,1.44561,7.67789,9.26846,20033,19.96,822,true,130,2.7,30,1.3,122,1.4,3.6,101
1433,20025.00,37025.59,36.08732,1.49096,8.38461,8.47783,20025,19.73,1026,true,132,2.7,48,1.3,104,2.5,2.7,96
1827,19959.00,1270.67,35.29639,2.14796,1.22073,20.61340,19959,15.16,36,false,1,2.9,106,2.05,71,2.8,2.25,71
1563,19949.00,40102.85,35.58372,1.60682,9.92345,12.86260,19949,10.81,1127,true,122,1.9,111,1.3,57,1,1.5,81
1769,19910.00,24505.70,22.05734,1.42611,6.85279,9.80539,19910,15.44,1111,true,125,1.9,16,1.45,122,1,1.65,66
1554,19910.00,24505.70,22.05734,1.42611,6.85279,9.80539,19910,15.44,1111,true,125,1.9,37,1.45,41,1,1.65,66
1567,19910.00,24505.70,22.05734,1.42611,6.85279,9.80539,19910,15.44,1111,true,125,1.9,16,1.45,39,1,1.65,66
1012,19910.00,24505.70,22.05734,1.42611,6.85279,9.80539,19910,15.44,1111,true,125,1.9,16,1.45,23,1,1.65,66
599,19910.00,24505.70,22.05734,1.42611,6.85279,9.80539,19910,15.44,1111,true,125,1.9,16,1.45,135,1,1.65,66
1918,19401.00,1425.24,39.59000,2.38400,1.02248,23.66344,19401,18.99,36,false,1,3.1,57,1.9,35,1,1.5,1
1750,19278.00,1302.25,36.17361,2.17861,1.33902,21.02582,19278,14.25,36,false,1,2.9,106,2.05,135,2,1.8,96
2108,19255.00,49396.35,44.06454,1.65401,10.77669,11.76727,19255,10.89,1121,true,115,1.9,10,1.3,118,1,1.5,1
1566,19255.00,49396.35,44.06454,1.65401,10.77669,11.76727,19255,10.89,1121,true,115,1.9,58,1.3,118,1,1.5,1
1870,19253.00,1204.91,50.20458,2.17941,1.20590,18.93214,19253,14.93,24,false,1,1.5,32,1.75,47,1.4,3.6,101
1565,19253.00,1204.91,50.20458,2.17941,1.20590,18.93214,19253,14.93,24,false,1,1.5,112,1.75,47,1.4,3.6,101
