Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange2_ATR_Period,InpRange2_ATR_Multiplier,InpRange2_SL_ATR_Period,InpRange2_SL_ATR_Multiplier,InpRange2_Trailing_ATR_Period,InpRange2_Trailing_ATR_Multiplier,InpRange2_RR_Ratio,InpRange2_PartialClosePercent
1655,198.00,3572.41,5.05291,1.12809,2.00934,2.00945,198,18.91,707,true,126,3,103,1.8,37,1.5,2.25,96
65,198.00,3496.54,5.20319,1.16715,2.26464,1.53641,198,22.69,672,false,26,3,42,1.95,107,2.2,3.15,41
2455,197.00,2821.92,3.96895,1.13939,2.04788,2.17484,197,19.53,711,true,38,3,138,1.5,52,1,1.5,41
1922,197.00,2982.87,4.34188,1.15575,2.18285,1.79787,197,21.89,687,true,26,2.76,59,2.25,112,2.3,1.8,86
1972,196.00,3056.38,5.07704,1.17092,2.15419,1.62153,196,23.11,602,true,11,2.64,88,1.8,107,2.7,2.4,41
1721,196.00,5290.22,9.16849,1.22867,2.85006,1.79726,196,27.26,577,false,13,2.76,126,1.65,56,2.2,14.7,71
1629,196.00,5290.22,9.16849,1.22867,2.85006,1.79726,196,27.26,577,false,13,2.76,67,1.65,37,2.2,14.7,71
2358,195.00,3025.28,4.12726,1.13961,2.58766,1.42659,195,15.16,733,false,26,2.76,59,2.25,120,2.7,2.4,41
2091,195.00,2272.52,3.10030,1.10792,1.82464,1.66185,195,17.20,733,true,40,2.88,23,1.8,114,1,1.5,41
1917,195.00,3890.85,4.77405,1.13811,2.10651,1.79165,195,20.88,815,false,44,3,70,1.95,103,2.5,1.8,16
3019,193.00,4203.49,5.64985,1.14049,1.62022,1.75438,193,26.06,744,false,27,2.64,59,1.65,78,1,3.3,76
3734,191.00,2599.21,4.16540,1.14980,2.28482,1.35610,191,19.74,624,true,27,2.76,125,2.55,128,1.7,2.4,31
1753,188.00,4062.27,4.99664,1.12125,1.96660,1.75513,188,21.62,813,false,118,2.88,25,1.8,38,1.7,2.7,26
3726,187.00,2629.87,4.26927,1.15775,2.42971,1.46535,187,20.04,616,true,27,2.76,109,2.55,26,1.5,2.25,96
1836,187.00,4931.19,6.03573,1.12289,1.68016,2.10472,187,24.90,817,false,104,3,22,1.65,138,1.7,2.7,36
1933,186.00,2480.93,4.29971,1.14897,2.12198,1.55614,186,18.25,577,true,8,3,134,1.5,14,1.7,2.4,46
1504,186.00,3566.81,6.08671,1.15654,1.96109,1.47443,186,22.74,586,true,33,2.76,135,1.5,100,1,5.1,86
1892,184.00,5153.93,6.04212,1.12428,1.36454,2.33146,184,32.44,853,false,122,2.64,113,1.5,15,1.2,2.4,56
2402,183.00,3332.56,5.05700,1.19229,2.55054,1.69907,183,23.12,659,false,13,2.76,59,2.25,72,1.2,2.4,56
2157,183.00,2964.74,4.12916,1.16680,2.48939,1.76688,183,20.50,718,false,13,2.76,59,2.25,120,2.4,1.65,86
1845,183.00,3341.59,4.84288,1.13787,1.67174,1.83837,183,22.73,690,true,36,2.76,128,1.65,23,2.2,2.1,56
1966,182.00,3203.60,4.79581,1.16305,2.35483,1.60276,182,23.63,668,false,13,2.88,27,1.8,38,2.3,2.4,11
2024,182.00,2727.59,5.00475,1.14950,2.25462,1.58629,182,17.06,545,true,26,2.76,59,2.25,64,1.2,2.25,101
910,182.00,6512.75,9.56351,1.14794,1.46458,1.65386,182,40.35,681,false,104,2.88,97,1.5,42,2.9,15,81
1694,181.00,4359.78,5.84421,1.13697,1.76765,2.24387,181,23.65,746,true,135,2.76,126,1.65,56,2.2,2.1,56
1602,181.00,5003.44,6.08691,1.12092,1.70412,2.10380,181,25.55,822,false,111,2.88,77,1.5,103,1.8,2.7,26
575,181.00,4623.67,6.18965,1.14713,1.71824,2.23785,181,25.41,747,true,117,3,50,1.65,55,2.3,1.95,6
2227,180.00,3618.81,4.64546,1.14745,2.06688,1.56938,180,28.96,779,false,42,2.88,42,1.95,107,2.3,2.4,11
1336,180.00,3624.30,4.58772,1.11862,1.91273,1.54103,180,20.22,790,false,120,2.88,70,1.95,103,1.1,3,41
2023,179.00,2814.16,4.15681,1.14477,1.80846,1.92783,179,21.60,677,true,26,3,130,1.65,67,2.4,1.65,86
1793,177.00,4212.53,7.42951,1.19950,2.71122,1.59767,177,24.46,567,false,13,2.88,94,1.8,124,1.8,11.4,26
1661,177.00,4212.53,7.42951,1.19950,2.71122,1.59767,177,24.46,567,false,13,2.88,27,1.8,118,1.8,11.4,26
1657,177.00,4212.53,7.42951,1.19950,2.71122,1.59767,177,24.46,567,false,13,2.88,27,1.8,134,1.8,11.4,26
1431,177.00,4212.53,7.42951,1.19950,2.71122,1.59767,177,24.46,567,false,13,2.88,27,1.8,38,1.8,11.4,26
432,177.00,4212.53,7.42951,1.19950,2.71122,1.59767,177,24.46,567,false,13,2.88,94,1.8,108,1.8,11.4,26
2765,176.00,3894.50,5.67711,1.16449,1.74884,2.37908,176,25.69,686,true,33,2.88,22,1.5,128,2.3,1.8,86
1522,176.00,3850.16,5.60431,1.12202,1.24723,1.73650,176,29.77,687,true,50,2.88,69,1.5,108,2.2,3.15,41
2369,175.00,1812.47,2.74201,1.10450,1.49717,1.20847,175,17.57,661,true,19,2.76,20,2.25,136,2.3,1.8,86
1260,174.00,2729.69,4.32598,1.14962,2.26358,1.56739,174,17.02,631,true,26,2.76,59,2.25,120,1.5,2.25,96
2825,171.00,4117.62,5.71892,1.12899,1.91006,1.99886,171,22.66,720,true,106,2.88,97,1.5,42,2.3,2.4,11
1901,170.00,3140.09,4.53115,1.14062,2.09968,1.32195,170,23.11,693,false,19,2.64,128,1.65,23,3,3.6,96
2361,168.00,2926.36,4.08140,1.12436,1.90629,1.70947,168,22.08,717,true,42,2.88,135,1.5,100,1.7,1.95,11
1975,167.00,3943.81,5.46992,1.12926,1.63243,1.89314,167,24.33,721,true,117,3,50,1.65,71,2.3,2.4,11
1738,167.00,3161.53,5.26045,1.17401,1.94073,1.59225,167,20.77,601,true,10,2.52,74,2.1,125,2.3,2.4,11
1874,167.00,3796.75,5.81432,1.15191,1.47612,1.63256,167,26.57,653,true,38,2.64,128,1.5,43,3,3.6,96
1658,167.00,3363.58,4.35697,1.13918,1.87713,1.74893,167,22.24,772,false,35,3,32,1.65,103,2.5,1.8,16
1430,167.00,3796.75,5.81432,1.15191,1.47612,1.63256,167,26.57,653,true,38,2.64,128,1.5,112,3,3.6,96
1010,167.00,3161.53,5.26045,1.17401,1.94073,1.59225,167,20.77,601,true,10,2.52,74,2.1,45,2.3,2.4,11
1170,167.00,3430.08,4.32000,1.14161,1.96624,2.17670,167,22.13,794,false,38,3,138,1.65,56,1.2,1.65,46
1816,166.00,2392.60,3.94168,1.15328,2.02149,1.47106,166,19.67,607,true,11,2.64,88,2.25,66,1.7,1.95,66
1716,165.00,2803.28,4.31938,1.18076,2.16046,1.77079,165,21.15,649,true,11,2.64,88,2.25,66,1.6,1.5,21
1288,165.00,3539.92,4.77722,1.13488,1.79217,1.81372,165,22.01,741,true,48,2.88,69,1.65,53,2.5,1.8,16
2212,164.00,2712.36,4.06651,1.13807,1.81297,1.81254,164,21.05,667,true,26,3,130,1.65,67,2.3,1.8,86
1744,164.00,3457.03,6.04376,1.15244,1.91750,1.46617,164,23.40,572,true,19,2.76,20,1.65,78,2.4,4.65,31
2231,163.00,3045.90,4.88909,1.16943,2.41794,1.62102,163,20.66,623,false,11,3,22,1.65,138,1.7,2.7,36
3175,162.00,3592.91,4.66007,1.15604,1.75307,2.30770,162,26.18,771,false,26,3,135,1.5,64,1.2,1.65,46
2280,161.00,3060.09,4.79638,1.17669,2.39240,1.54332,161,23.92,638,false,13,2.88,27,2.1,107,1,2.7,26
2287,161.00,4652.93,5.41038,1.13949,1.90310,2.49382,161,26.59,860,false,127,2.88,69,1.5,82,1.3,1.95,61
2538,158.00,3323.88,4.05846,1.12360,1.80998,1.75858,158,26.63,819,false,42,2.88,135,1.5,36,1.7,1.95,21
2506,158.00,3323.88,4.05846,1.12360,1.80998,1.75858,158,26.63,819,false,42,2.88,94,1.5,66,1.7,1.95,21
1913,156.00,3173.98,5.20325,1.18598,2.49321,1.52176,156,24.23,610,false,13,2.88,27,2.1,80,1.7,3.6,66
1538,156.00,3173.98,5.20325,1.18598,2.49321,1.52176,156,24.23,610,false,13,2.88,27,2.1,107,1.7,3.6,66
2377,154.00,3277.02,4.72193,1.13505,1.69102,1.72705,154,21.99,694,true,38,2.64,93,1.8,66,1.2,2.4,56
1797,150.00,4491.35,6.04489,1.13437,1.51468,1.52367,150,30.53,743,false,116,2.88,138,1.8,38,2.9,4.5,56
2248,148.00,3871.59,5.42240,1.14675,1.91802,1.43870,148,27.83,714,false,44,3,38,1.8,79,3,4.05,51
1778,148.00,4215.18,4.99429,1.12058,2.04549,2.04220,148,21.06,844,false,116,3,138,1.65,129,2.2,2.1,56
1300,148.00,4215.18,4.99429,1.12058,2.04549,2.04220,148,21.06,844,false,116,3,50,1.65,55,2.2,2.1,56
1854,147.00,3075.01,4.14981,1.12240,1.52404,1.63457,147,24.09,741,true,48,2.88,69,1.5,31,2.5,1.8,16
1665,147.00,3075.01,4.14981,1.12240,1.52404,1.63457,147,24.09,741,true,48,2.88,69,1.5,66,2.5,1.8,16
1023,147.00,3075.01,4.14981,1.12240,1.52404,1.63457,147,24.09,741,true,48,2.88,69,1.5,108,2.5,1.8,16
481,147.00,3075.01,4.14981,1.12240,1.52404,1.63457,147,24.09,741,true,48,2.88,69,1.5,82,2.5,1.8,16
3235,146.00,3199.74,4.56454,1.13413,1.63133,1.70265,146,22.54,701,true,35,2.76,86,1.65,106,2.5,1.8,16
2027,146.00,3884.15,6.33630,1.20338,2.62464,1.61618,146,24.41,613,false,13,2.76,25,1.8,38,2.7,4.35,56
3490,145.00,4767.03,6.47694,1.15518,1.44702,2.13562,145,30.78,736,true,107,2.76,85,1.65,106,2.8,2.25,21
2257,145.00,2798.19,4.08495,1.11070,1.55657,1.45078,145,21.34,685,true,46,2.88,14,1.65,138,1.7,2.7,36
1133,145.00,3477.21,6.14348,1.18331,2.25995,1.43364,145,23.74,566,false,13,2.88,27,2.1,107,1.8,11.4,26
1489,144.00,3451.06,6.09728,1.18201,2.24296,1.42650,144,23.74,566,false,13,2.88,27,2.1,107,2.2,14.7,71
1743,143.00,3694.82,5.62378,1.18104,2.53228,1.71603,143,24.40,657,false,13,2.76,66,1.5,82,1,3.3,76
1725,143.00,3317.93,5.51151,1.19391,2.31830,1.55758,143,23.67,602,false,13,2.88,27,2.1,107,1.8,4.05,71
1705,143.00,2995.57,4.45107,1.13069,1.74815,1.50978,143,21.11,673,true,38,2.64,25,1.8,38,1,2.7,26
2246,142.00,3187.07,4.11766,1.12207,2.11091,1.65368,142,20.06,774,false,44,3,38,1.8,23,1.5,2.25,96
2112,141.00,4456.44,5.27389,1.12003,1.99396,2.26665,141,22.42,845,false,111,2.88,77,1.5,103,1.5,2.25,96
1585,141.00,4817.32,5.84626,1.12299,1.59577,2.01905,141,25.90,824,false,118,2.76,67,1.65,37,1.7,2.7,26
1861,140.00,5168.02,6.31016,1.13041,1.44421,2.19512,140,30.20,819,false,120,2.76,105,1.5,26,1.1,3,41
1708,140.00,3322.21,4.31456,1.10158,1.57904,1.34085,140,22.59,770,false,116,2.88,138,1.65,81,3,3.6,96
1505,139.00,3838.06,4.98449,1.11066,1.38689,1.45140,139,31.28,770,false,99,2.88,86,1.65,37,1.8,4.05,71
2141,138.00,3158.00,5.02067,1.15119,2.08593,1.47752,138,23.29,629,false,11,2.76,86,1.65,106,1.7,3.6,66
1810,138.00,5736.29,8.41098,1.13516,1.32741,1.52074,138,40.35,682,false,104,2.88,93,1.5,114,2.9,12.75,76
987,138.00,5736.29,8.41098,1.13516,1.32741,1.52074,138,40.35,682,false,104,2.88,93,1.5,66,2.9,12.75,76
284,138.00,5736.29,8.41098,1.13516,1.32741,1.52074,138,40.35,682,false,104,2.88,97,1.5,42,2.9,12.75,76
1003,137.00,3777.82,4.74005,1.10733,1.50090,1.68354,137,25.92,797,false,111,2.88,77,1.5,103,1,3.3,76
775,137.00,3745.63,4.71148,1.11560,1.56058,1.60352,137,26.52,795,false,126,2.76,86,1.65,122,1,3.3,76
1643,135.00,2709.60,4.00236,1.14116,1.99981,1.39126,135,19.75,677,false,13,2.88,46,1.65,55,2.3,2.4,11
1597,134.00,5768.24,8.43310,1.13267,1.27125,1.53245,134,40.36,684,false,104,2.88,93,1.5,66,2.6,11.85,16
2096,133.00,2584.48,4.48694,1.14644,2.10775,1.29147,133,22.01,576,true,26,2.88,135,2.1,120,1.7,3.6,66
3226,132.00,2926.31,5.34974,1.16273,2.01961,1.49786,132,23.16,547,true,11,2.76,86,1.65,81,1.7,3.6,66
2337,132.00,3385.99,5.55080,1.18569,2.50805,1.55441,132,24.99,610,false,13,2.88,27,1.8,38,2,4.05,66
1488,132.00,2159.68,3.96272,1.12134,1.77135,1.55583,132,20.05,545,true,26,2.76,59,2.25,56,2.6,1.5,101
1426,132.00,4364.63,4.92622,1.12480,1.34339,1.96448,132,30.76,886,false,131,2.64,60,1.65,70,2.5,1.8,16
1702,130.00,3137.89,5.21244,1.18160,2.14986,1.46487,130,23.73,602,false,13,2.88,27,2.1,107,3,4.05,51
1948,129.00,3406.17,4.16402,1.12286,1.80626,1.84187,129,23.55,818,false,42,2.88,51,1.65,36,1.3,1.95,61
1649,129.00,2128.95,3.08544,1.11253,1.68786,1.26877,129,16.93,690,true,24,2.76,88,2.25,66,2.5,1.8,16
1417,129.00,2128.95,3.08544,1.11253,1.68786,1.26877,129,16.93,690,true,24,2.76,59,2.25,56,2.5,1.8,16
2939,128.00,2736.94,3.87669,1.13446,1.93059,2.10610,128,19.51,706,true,35,3,23,1.65,56,1,1.5,41
2814,128.00,2736.94,3.87669,1.13446,1.93059,2.10610,128,19.51,706,true,35,3,86,1.65,106,1,1.5,41
2351,128.00,2736.94,3.87669,1.13446,1.93059,2.10610,128,19.51,706,true,35,3,23,1.65,67,1,1.5,41
2330,128.00,2623.85,3.90454,1.13495,1.73045,1.57857,128,21.46,672,true,29,3,138,1.65,136,2.5,1.8,16
1840,127.00,2718.92,4.43543,1.14797,1.83998,1.40470,127,20.59,613,true,19,2.76,84,2.25,89,2.3,2.4,11
2434,126.00,2773.62,4.25402,1.13355,1.90398,1.27319,126,21.73,652,false,26,3,42,1.95,107,1.7,3.6,66
2326,125.00,2842.60,4.46248,1.13412,1.54035,1.46017,125,22.71,637,true,19,2.76,25,1.8,98,2.3,2.4,11
2067,125.00,3849.89,7.05108,1.16688,1.90824,1.34736,125,29.84,546,true,27,2.76,85,1.65,106,2.1,14.1,1
1811,124.00,3503.33,4.60965,1.14879,1.43030,1.84554,124,29.29,760,false,26,3,135,1.5,100,2.5,1.8,16
1827,124.00,3268.12,4.53276,1.11940,1.40254,1.81129,124,25.89,721,true,48,2.88,46,1.5,119,2.2,2.1,56
1794,124.00,3732.08,6.91126,1.14757,1.62733,1.41413,124,26.86,540,true,19,2.76,25,1.65,83,2,10.65,26
1268,124.00,3268.12,4.53276,1.11940,1.40254,1.81129,124,25.89,721,true,48,2.88,69,1.5,66,2.2,2.1,56
860,124.00,3268.12,4.53276,1.11940,1.40254,1.81129,124,25.89,721,true,48,2.88,69,1.5,82,2.2,2.1,56
925,124.00,3732.08,6.91126,1.14757,1.62733,1.41413,124,26.86,540,true,19,2.76,20,1.65,78,2,10.65,26
1568,123.00,3548.90,6.15061,1.17784,2.23026,1.40979,123,27.44,577,false,13,2.88,46,1.65,55,1.3,8.4,66
1404,122.00,4810.73,6.96198,1.12397,1.36574,1.38223,122,37.74,691,false,104,2.88,97,1.5,42,1.5,8.85,71
839,122.00,3689.84,5.00657,1.10996,1.09210,1.95003,122,31.09,737,true,82,2.76,40,1.5,112,1.7,2.4,46
1529,121.00,3555.32,5.05735,1.13645,1.81563,1.33650,121,27.43,703,false,44,3,38,1.8,135,2.7,4.35,56
1161,121.00,3555.32,5.05735,1.13645,1.81563,1.33650,121,27.43,703,false,44,3,38,1.8,23,2.7,4.35,56
2167,120.00,2537.72,4.06686,1.15572,2.26271,1.34630,120,18.07,624,false,13,2.88,46,2.4,69,1.7,2.7,36
1734,120.00,4569.30,6.19146,1.15097,1.46966,2.33827,120,30.15,738,true,132,2.88,62,1.65,63,2.2,2.1,56
1722,120.00,4569.30,6.19146,1.15097,1.46966,2.33827,120,30.15,738,true,132,2.88,51,1.65,36,2.2,2.1,56
1814,120.00,4569.30,6.19146,1.15097,1.46966,2.33827,120,30.15,738,true,132,2.88,78,1.65,106,2.2,2.1,56
1650,120.00,4569.30,6.19146,1.15097,1.46966,2.33827,120,30.15,738,true,132,2.88,62,1.65,23,2.2,2.1,56
1110,120.00,4569.30,6.19146,1.15097,1.46966,2.33827,120,30.15,738,true,132,2.88,62,1.65,79,2.2,2.1,56
3188,119.00,2716.26,4.98396,1.15147,2.13338,1.35976,119,22.15,545,true,15,2.88,69,1.5,82,2,4.05,66
2390,117.00,3483.85,4.22285,1.10530,1.71768,1.79067,117,21.95,825,false,118,3,50,1.65,55,1.9,2.25,96
2002,117.00,2760.75,3.40833,1.11030,1.63472,1.43022,117,21.61,810,false,21,2.64,100,1.65,78,2.5,1.8,16
1873,117.00,4004.40,4.75018,1.12205,1.59912,1.89489,117,24.68,843,false,120,2.88,70,1.95,103,2.2,2.1,56
1856,117.00,3443.91,5.35600,1.18409,2.28916,1.63288,117,27.70,643,false,14,2.88,50,1.65,55,1,3.3,76
1518,117.00,3443.91,5.35600,1.18409,2.28916,1.63288,117,27.70,643,false,14,2.88,46,1.65,54,1,3.3,76
1312,117.00,2516.13,3.70019,1.11718,1.78929,1.12205,117,25.82,680,false,19,2.64,93,1.8,66,3,3.6,96
1171,117.00,4214.13,7.30352,1.19800,2.25387,1.55211,117,27.91,577,false,13,2.76,34,1.8,29,2.2,14.7,71
495,117.00,4214.13,7.30352,1.19800,2.25387,1.55211,117,27.91,577,false,13,2.76,25,1.8,38,2.2,14.7,71
1532,116.00,2828.04,4.26552,1.11237,1.25898,1.32515,116,26.03,663,true,48,2.88,69,1.5,108,3,3.6,96
1728,115.00,3166.18,3.92826,1.10432,1.58273,1.42435,115,22.90,806,false,118,2.88,70,1.95,117,1.7,2.7,26
1437,115.00,2982.56,5.02115,1.17260,2.11624,1.37735,115,23.64,594,false,13,2.88,27,2.1,107,2.7,4.35,56
1429,115.00,3423.34,6.23559,1.18031,2.12035,1.44636,115,26.62,549,false,11,3,22,1.65,138,1.5,7.65,46
1371,115.00,3166.18,3.92826,1.10432,1.58273,1.42435,115,22.90,806,false,118,2.88,70,1.95,103,1.7,2.7,26
1348,113.00,4647.18,5.57885,1.12082,1.35667,1.91633,113,29.43,833,false,117,2.88,51,1.65,36,2.3,2.4,11
2285,112.00,3179.61,4.52292,1.10881,1.38172,1.64956,112,24.61,703,true,117,3,50,1.65,71,1.8,2.7,26
2295,112.00,3144.81,4.63836,1.12995,1.77325,1.62383,112,21.30,678,true,35,2.64,25,1.65,83,1,2.7,26
2081,112.00,3179.61,4.52292,1.10881,1.38172,1.64956,112,24.61,703,true,117,3,50,1.65,119,1.8,2.7,26
785,112.00,3179.61,4.52292,1.10881,1.38172,1.64956,112,24.61,703,true,117,3,50,1.65,55,1.8,2.7,26
2398,111.00,3085.36,3.79503,1.10272,1.48280,1.41469,111,24.73,813,false,104,2.88,65,1.95,38,1.7,2.7,36
1923,111.00,3487.00,3.98970,1.11308,1.80751,2.17014,111,22.61,874,false,120,2.88,126,1.5,112,1.2,1.65,46
1562,111.00,3974.29,6.72469,1.19599,2.25119,1.53853,111,27.96,591,false,13,2.76,25,1.8,38,1.4,6.45,21
2273,110.00,4400.63,4.97809,1.11540,1.14844,1.95802,110,34.41,884,false,118,2.64,116,1.5,15,2.5,1.8,16
1765,110.00,4622.90,5.52979,1.11992,1.34087,1.90574,110,29.60,836,false,116,2.88,138,1.65,129,2.3,2.4,11
814,110.00,3899.17,6.66525,1.18859,2.13067,1.49911,110,27.99,585,false,13,2.76,25,1.8,38,1.3,8.4,66
1570,107.00,3893.16,4.75936,1.10419,1.42623,1.72934,107,25.66,818,false,116,2.88,138,1.65,129,1.8,2.7,26
1345,107.00,3893.16,4.75936,1.10419,1.42623,1.72934,107,25.66,818,false,116,2.88,138,1.65,81,1.8,2.7,26
2262,106.00,2475.09,3.56128,1.11392,1.34292,1.48427,106,22.83,695,true,35,2.76,134,1.65,55,1.7,1.95,21
1154,106.00,2893.57,3.66275,1.09421,1.40959,1.29924,106,23.22,790,false,116,2.88,138,1.65,81,1,3.3,76
1883,105.00,3335.87,4.76553,1.11514,1.46900,1.61141,105,24.30,700,true,50,2.88,53,1.65,138,1.7,2.7,36
1806,104.00,3115.74,3.58956,1.10675,1.67272,2.05417,104,23.12,868,false,111,3,135,1.5,36,1.2,1.65,46
1737,104.00,3948.75,4.82143,1.11226,1.55337,1.80541,104,27.57,819,false,127,2.88,69,1.5,82,1.7,2.7,36
1436,104.00,2197.33,3.41200,1.11906,1.48867,1.31524,104,19.86,644,true,19,2.76,84,2.25,89,1.7,1.95,21
1059,104.00,2197.33,3.41200,1.11906,1.48867,1.31524,104,19.86,644,true,19,2.76,84,2.25,140,1.7,1.95,21
2045,103.00,3591.61,4.80162,1.11798,1.51310,2.09220,103,24.86,748,true,116,2.88,97,1.5,42,1.7,1.95,11
1678,103.00,4958.70,7.26018,1.12081,1.18025,1.44685,103,36.20,683,false,104,3,22,1.65,138,1.5,8.85,71
2170,102.00,4575.05,6.74786,1.12605,1.33830,1.38737,102,35.84,678,false,115,3,50,1.65,55,1.3,8.4,66
1964,102.00,3632.30,5.44573,1.13424,1.59614,1.54454,102,30.59,667,true,134,2.88,69,1.5,82,2,4.05,66
1852,102.00,2714.94,3.88403,1.10259,1.58737,1.61137,102,20.39,699,true,133,3,46,1.65,54,1.2,2.4,56
2541,101.00,2394.08,3.87392,1.13511,2.03381,1.21758,101,21.28,618,true,26,2.76,59,2.25,120,1.7,2.7,26
2165,101.00,4027.87,4.91803,1.11272,1.52430,1.81559,101,27.96,819,false,127,2.88,69,1.5,82,1.7,2.7,26
2026,101.00,5128.54,6.15671,1.13062,1.48872,2.06858,101,30.44,833,false,127,2.88,69,1.5,138,2.3,2.4,11
1126,101.00,5128.54,6.15671,1.13062,1.48872,2.06858,101,30.44,833,false,127,2.88,69,1.5,82,2.3,2.4,11
2066,100.00,3549.36,4.74513,1.11724,1.52771,2.10770,100,24.55,748,true,116,2.88,97,1.5,42,1.7,1.95,21
1775,99.00,4616.67,5.36822,1.13122,1.48593,2.25320,99,30.22,860,false,127,2.88,69,1.5,82,1.7,1.95,11
1835,99.00,3385.17,5.45995,1.18154,2.32022,1.45441,99,24.51,620,false,13,2.76,25,1.8,38,3,4.05,51
1909,98.00,4855.99,7.09940,1.11897,1.16134,1.42559,98,36.20,684,false,104,3,22,1.65,105,1.3,8.4,66
1600,98.00,4855.99,7.09940,1.11897,1.16134,1.42559,98,36.20,684,false,104,3,22,1.65,82,1.3,8.4,66
2693,97.00,4661.83,5.61666,1.12106,1.19754,1.95548,97,33.96,830,false,104,2.76,67,1.65,37,1.8,2.7,26
2355,96.00,2343.29,3.57209,1.13013,1.73246,1.28102,96,20.52,656,false,13,3,130,1.8,114,2.8,2.25,21
2109,96.00,3433.59,6.44201,1.15472,1.43707,1.26606,96,32.37,533,true,26,2.88,135,1.5,37,2.6,12.15,51
1825,96.00,4052.66,4.94227,1.10441,1.46304,1.84259,96,26.54,820,false,118,2.88,97,1.5,122,1.7,2.7,26
1641,96.00,4052.66,4.94227,1.10441,1.46304,1.84259,96,26.54,820,false,118,2.88,97,1.5,42,1.7,2.7,26
1287,96.00,2422.76,3.76205,1.14444,1.93307,1.41081,96,20.94,644,true,33,2.76,67,2.85,28,1.7,1.95,21
1254,96.00,2287.03,3.09896,1.12832,1.77067,1.50166,96,20.34,738,false,7,2.88,61,1.8,89,1.2,1.65,46
1223,96.00,2421.50,3.76009,1.14432,1.92764,1.41512,96,21.02,644,true,33,2.76,67,2.85,28,1.7,1.95,26
964,96.00,3497.80,6.12574,1.17039,2.01487,1.34224,96,28.42,571,false,13,2.88,138,1.65,78,1.8,11.4,26
1194,95.00,3542.83,6.62211,1.14273,1.60850,1.34425,95,26.85,535,true,19,2.76,20,1.65,78,2.1,15,76
1107,95.00,3385.40,4.73483,1.13384,1.80418,1.29439,95,27.42,715,false,42,2.88,23,1.8,114,3,4.05,51
2265,94.00,2114.97,3.23390,1.11916,1.89573,1.16705,94,20.25,654,true,26,2.76,59,2.25,120,2.8,2.25,21
2000,94.00,2248.44,3.53528,1.13879,1.95984,1.26207,94,20.83,636,false,13,2.88,27,2.4,120,1.2,2.4,56
1839,94.00,2290.11,3.70568,1.13003,1.95354,1.18291,94,21.27,618,true,26,2.76,59,2.25,120,1.7,2.7,36
1776,94.00,2749.41,4.04921,1.11551,1.46609,1.12721,94,23.96,679,false,36,2.76,132,1.95,91,2.7,4.35,56
1380,94.00,2980.62,4.20992,1.12031,1.41736,1.60667,94,23.89,708,true,38,2.64,25,1.8,38,2.2,2.1,56
2644,93.00,2875.17,3.39855,1.11527,1.55786,1.93587,93,23.91,846,false,44,3,54,1.65,55,1,1.5,41
1747,93.00,4337.85,7.21772,1.21494,2.35868,1.61113,93,32.03,601,false,13,2.76,97,1.5,42,1.4,6.45,21
1842,93.00,2215.65,3.59101,1.14017,1.84555,1.31169,93,20.17,617,true,11,2.64,88,2.25,66,2.5,1.8,16
1820,92.00,2777.06,4.04230,1.11743,1.47865,1.15875,92,23.96,687,false,36,2.76,132,1.95,91,1.8,4.05,71
1533,92.00,4410.52,6.40134,1.11398,1.20504,1.31017,92,35.56,689,false,104,2.88,49,1.65,26,1.3,8.4,66
1165,92.00,4410.52,6.40134,1.11398,1.20504,1.31017,92,35.56,689,false,104,2.88,49,1.65,138,1.3,8.4,66
823,92.00,2329.76,3.76984,1.13239,1.97312,1.18893,92,21.39,618,true,26,2.76,59,2.25,56,1.8,2.7,26
381,92.00,2329.76,3.76984,1.13239,1.97312,1.18893,92,21.39,618,true,26,2.76,59,2.25,120,1.8,2.7,26
1831,91.00,3633.57,4.74977,1.13590,1.70227,2.21470,91,24.05,765,true,132,2.88,62,1.65,36,2.4,1.65,86
1552,91.00,2413.37,3.48250,1.10873,1.32527,1.45328,91,27.50,693,true,20,2.52,29,1.5,93,2.2,2.1,56
1282,91.00,2213.31,3.67050,1.14087,1.69715,1.62748,91,22.82,603,true,8,3,134,1.5,14,1.3,1.95,61
1169,91.00,2213.31,3.67050,1.14087,1.69715,1.62748,91,22.82,603,true,8,3,134,1.5,42,1.3,1.95,61
2431,90.00,2730.05,3.30915,1.10540,1.60708,1.58262,90,23.16,825,false,42,2.88,46,1.5,119,2.3,1.8,86
1733,89.00,2398.12,3.71802,1.14697,1.86067,1.34146,89,23.56,645,false,13,2.76,25,2.4,131,1.5,2.25,96
395,89.00,3691.30,5.99237,1.12956,1.40669,1.26120,89,30.78,616,false,20,2.76,45,1.5,85,1.1,15,91
2849,88.00,2271.46,3.22193,1.10536,1.52690,1.04021,88,28.02,705,false,26,2.76,58,1.8,129,1,3.3,76
1941,88.00,4111.31,5.94120,1.11178,1.23434,1.23729,88,37.77,692,false,104,2.88,49,1.5,112,1.3,8.4,66
1507,88.00,4111.31,5.94120,1.11178,1.23434,1.23729,88,37.77,692,false,104,2.88,65,1.5,108,1.3,8.4,66
1301,88.00,2347.08,4.07479,1.14392,1.81640,1.33313,88,23.61,576,false,13,2.76,25,2.4,131,1.2,2.25,101
