Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,Inp_IchimokuFilter_Enabled,InpRange3_Execution_Timeframe,InpRange3_TrendFilter_Timeframe,InpRange3_ATR_Period,InpRange3_ATR_Multiplier,InpRange3_SL_ATR_Period,InpRange3_SL_ATR_Multiplier,InpRange3_Trailing_ATR_Period,InpRange3_Trailing_ATR_Multiplier,InpRange3_RR_Ratio,InpRange3_PartialClosePercent
1540,658.00,828.37,3.57056,1.19451,1.61583,1.81090,658,8.61,232,true,16385,16392,120,2.64,62,2.55,117,2.4,13.35,16
1885,656.00,1603.58,4.74432,1.18016,1.81214,1.70835,656,13.32,338,true,16385,16392,72,1.68,98,1.8,29,1.3,13.2,16
2868,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,11,3,3.15,71
2752,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,8,3,3.15,71
2663,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,123,1.7,2.7,71
2607,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,59,2.55,33,2.9,14.4,72
2494,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,59,2.55,117,2.4,2.7,71
2455,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,36,1.5,7.35,77
2317,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,105,2.7,12.45,71
2307,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,117,1.1,11.25,34
2148,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,7,1.3,11.25,34
1687,649.00,106.48,1.77467,1.34551,1.17308,2.44802,649,1.79,60,false,16390,32769,94,2.4,123,2.55,14,3,3.15,71
1804,637.00,117.80,1.63611,1.31461,1.27186,2.53352,637,1.84,72,false,16390,4,25,2.4,21,2.55,105,2.7,12.45,26
1407,636.00,1306.61,4.16118,1.15075,1.70189,1.59573,636,13.35,314,true,30,16388,136,3,125,2.4,14,1.6,12.6,34
2359,623.00,1394.48,4.66381,1.18801,1.94513,1.81934,623,13.40,299,true,30,16392,84,3,9,2.7,127,2.7,13.35,21
2137,623.00,1394.48,4.66381,1.18801,1.94513,1.81934,623,13.40,299,true,30,16392,84,3,13,2.7,31,2.5,12.9,21
2196,622.00,6469.70,6.22087,1.22481,4.71470,2.32753,622,11.61,1040,false,30,16390,88,1.32,57,2.25,128,2.2,1.5,75
1581,622.00,6469.70,6.22087,1.22481,4.71470,2.32753,622,11.61,1040,false,30,16390,88,1.32,129,2.25,128,2.2,1.5,75
5724,614.00,213.38,2.13380,1.34660,1.40780,2.85506,614,2.96,100,false,16390,6,12,2.28,64,2.55,119,2.9,8.7,71
5449,614.00,213.38,2.13380,1.34660,1.40780,2.85506,614,2.96,100,false,16390,6,12,2.28,64,2.55,11,2.9,14.4,57
5297,614.00,213.38,2.13380,1.34660,1.40780,2.85506,614,2.96,100,false,16390,6,12,2.28,64,2.55,85,1.8,2.1,58
5269,614.00,213.38,2.13380,1.34660,1.40780,2.85506,614,2.96,100,false,16390,6,12,2.28,64,2.55,123,2.8,8.7,71
4269,614.00,213.38,2.13380,1.34660,1.40780,2.85506,614,2.96,100,false,16390,6,12,2.28,64,2.55,19,2.9,14.4,69
4262,614.00,213.38,2.13380,1.34660,1.40780,2.85506,614,2.96,100,false,16390,6,12,2.28,64,2.55,39,2.2,14.25,72
1790,614.00,1982.28,4.38558,1.14838,1.79895,1.53452,614,14.18,452,true,16386,30,15,1.2,66,1.65,18,1,9.45,57
1118,612.00,3339.04,5.79694,1.16415,2.97799,1.57924,612,18.93,576,true,30,20,106,1.56,29,2.55,78,1.2,8.4,83
1350,602.00,6735.85,7.82329,1.15516,3.15693,1.99505,602,20.86,861,true,12,4,132,1.56,99,2.25,9,2.3,3.45,32
2785,598.00,105.63,1.76050,1.34426,1.15721,2.42439,598,1.80,60,false,16390,32769,93,2.4,22,2.55,75,2.6,3.75,71
1858,597.00,107.14,4.87000,1.67776,1.03647,3.54829,597,2.00,22,true,16396,6,25,2.4,56,1.8,32,1,3.15,56
3129,594.00,3103.31,7.56905,1.24951,3.13415,2.21562,594,18.89,410,true,30,16392,84,1.56,96,2.4,59,1,7.05,21
1200,593.00,6706.45,6.21543,1.15112,3.19984,1.99462,593,16.90,1079,false,12,4,119,1.56,126,2.55,123,1.7,2.4,59
1500,590.00,2551.49,5.21777,1.23097,2.65109,2.15284,590,18.63,489,true,30,16390,84,1.56,45,2.55,11,1.7,1.8,38
2064,576.00,8037.44,10.86141,1.18873,3.26604,1.89602,576,18.86,740,true,12,4,119,1.56,129,2.7,59,2.6,11.25,18
937,576.00,8037.44,10.86141,1.18873,3.26604,1.89602,576,18.86,740,true,12,4,119,1.56,14,2.7,59,2.6,11.25,18
6093,570.00,218.65,2.18650,1.33543,1.35748,2.77840,570,3.14,100,false,16390,6,12,2.28,48,2.4,34,2.2,8.7,71
5839,570.00,218.65,2.18650,1.33543,1.35748,2.77840,570,3.14,100,false,16390,6,12,2.28,128,2.4,89,2.7,9,71
3437,570.00,218.65,2.18650,1.33543,1.35748,2.77840,570,3.14,100,false,16390,5,12,2.28,64,2.4,128,1.7,8.7,71
2422,568.00,6271.05,7.21640,1.14288,2.79501,1.89494,568,19.11,869,true,12,4,132,1.56,99,2.4,14,3,3.15,31
2679,562.00,942.05,4.42277,1.24273,1.38792,2.38840,562,11.29,213,true,16385,16392,44,3,21,2.7,102,1.9,3.75,54
2732,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,62,2.4,117,2.4,13.35,21
2695,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,66,2.4,107,2.4,13.35,21
2783,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,34,2.4,89,2.7,13.35,21
2276,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,109,2.4,85,2.9,13.35,21
2268,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,69,2.4,89,2.7,13.35,21
2293,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,50,2.4,86,1.7,13.35,21
1980,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,45,2.4,85,2.9,13.35,21
1608,551.00,3103.53,7.62538,1.24921,3.13843,2.21063,551,18.87,407,true,30,16392,84,1.56,53,2.4,89,2.7,13.35,21
2192,549.00,735.78,3.17147,1.19838,1.41562,1.79253,549,8.77,232,true,16385,16392,120,2.64,62,3,29,1.3,13.2,16
3020,545.00,2795.94,6.80277,1.22939,2.90415,2.07615,545,18.50,411,true,30,16392,132,1.56,99,2.4,65,1.3,7.2,21
2457,545.00,3936.71,5.66433,1.17258,3.33603,1.71541,545,18.70,695,true,30,4,99,1.44,19,2.85,127,2.4,3.6,94
2257,544.00,1462.09,4.62687,1.17587,1.92669,1.73492,544,14.27,316,true,30,16392,97,2.88,106,2.7,60,2.6,11.25,21
1839,544.00,1462.09,4.62687,1.17587,1.92669,1.73492,544,14.27,316,true,30,16392,97,2.88,106,2.7,127,2.7,13.35,21
1251,543.00,8615.25,11.57964,1.17815,2.52516,1.89453,543,25.04,744,true,12,4,119,1.56,14,2.1,122,2.8,11.25,18
2219,536.00,7464.96,6.98312,1.16120,3.04720,2.09402,536,17.89,1069,false,12,4,119,1.56,14,2.55,37,1.4,2.55,58
1240,534.00,2993.48,5.54348,1.15643,2.28270,1.72861,534,16.70,540,false,16385,5,27,2.28,13,1.65,31,1.3,8.7,3
1256,531.00,2854.06,4.29182,1.14549,2.78957,1.37457,531,12.12,665,true,30,4,119,1.56,62,2.85,59,1.8,8.4,83
1488,527.00,8035.83,8.30148,1.17630,3.34790,1.81717,527,19.53,968,false,12,4,119,1.56,108,2.7,127,2.8,3.9,58
1007,527.00,8035.83,8.30148,1.17630,3.34790,1.81717,527,19.53,968,false,12,4,119,1.56,126,2.7,127,2.8,3.9,58
1535,522.00,1420.76,5.94460,1.23109,1.60254,2.37231,522,13.22,239,true,16385,16392,120,2.64,62,1.65,16,1.7,4.2,16
2079,521.00,8570.73,9.54424,1.18034,3.22532,1.75649,521,21.17,898,false,12,4,119,1.56,126,2.7,84,2.4,6.6,63
2603,517.00,744.64,3.20966,1.18100,1.44708,1.70944,517,8.68,232,true,16385,16392,120,2.64,62,2.7,31,2.5,13.2,16
2424,517.00,744.64,3.20966,1.18100,1.44708,1.70944,517,8.68,232,true,16385,16392,120,2.64,62,2.7,31,2.5,6.9,4
2373,517.00,744.64,3.20966,1.18100,1.44708,1.70944,517,8.68,232,true,16385,16392,120,2.64,62,2.7,137,1.7,13.2,16
2188,517.00,744.64,3.20966,1.18100,1.44708,1.70944,517,8.68,232,true,16385,16392,120,2.64,62,2.7,73,2.8,13.35,16
2398,514.00,7825.35,10.61784,1.18315,3.08579,1.85453,514,19.33,737,true,12,4,119,1.56,126,2.7,31,2.5,12.9,21
1875,487.00,8029.72,9.00193,1.17571,3.18504,1.67488,487,21.18,892,false,12,4,119,1.56,14,2.7,70,1.4,7.35,57
2731,482.00,2702.43,6.60741,1.22502,2.78909,2.03150,482,18.61,409,true,30,16392,129,1.56,131,2.4,75,1.7,11.4,21
2080,479.00,1533.83,4.15672,1.17299,1.82044,2.01283,479,15.59,369,true,30,16392,120,2.64,62,2.4,34,1.6,1.95,96
1397,479.00,1533.83,4.15672,1.17299,1.82044,2.01283,479,15.59,369,true,30,16392,120,2.64,62,2.4,92,1.6,1.95,96
1856,474.00,2952.01,4.64884,1.15842,2.80796,1.46533,474,18.12,635,true,30,4,81,1.8,90,2.7,31,2.5,14.1,93
932,474.00,2952.01,4.64884,1.15842,2.80796,1.46533,474,18.12,635,true,30,4,81,1.8,90,2.7,138,1.6,12.6,34
1973,473.00,3393.18,5.09487,1.15081,2.02951,1.39002,473,17.60,666,true,20,3,100,2.04,108,3,34,2.4,14.85,82
1155,472.00,2827.35,3.14499,1.10922,2.40818,1.58882,472,15.40,899,false,0,12,59,2.52,130,1.65,119,1.2,1.95,64
2212,470.00,5612.60,5.09773,1.14778,3.66489,1.86660,470,14.91,1101,false,12,4,119,1.56,126,2.7,86,1.8,2.1,59
2340,467.00,2261.54,5.47588,1.16261,1.78878,1.61287,467,17.05,413,true,30,16390,84,1.56,45,2.1,32,3,6.9,37
147,465.00,3102.43,5.35826,1.13597,2.16395,1.61484,465,16.93,579,false,16385,5,27,2.16,77,1.5,31,1.3,8.7,3
1851,463.00,124.35,1.80217,1.29086,1.06228,2.39935,463,2.26,69,false,16390,15,115,2.28,25,2.25,32,1.4,12,62
1187,459.00,6241.32,5.73651,1.18381,4.11260,1.92187,459,24.18,1088,false,15,49153,123,1.44,102,2.85,40,2.8,1.8,20
1162,458.00,15249.94,12.69770,1.27081,2.91090,5.27393,458,20.55,1201,false,1,30,106,2.28,31,1.5,69,2.9,2.1,29
1633,443.00,4726.48,7.12893,1.18871,2.98031,2.20688,443,21.60,663,false,30,16388,14,3,9,2.1,10,1.5,3.15,71
1908,442.00,2568.70,3.86852,1.12946,2.50309,1.23470,442,12.63,664,true,30,4,119,1.56,126,2.7,127,2.7,13.35,21
1847,438.00,6225.02,8.32222,1.19732,3.82572,1.75562,438,20.11,748,true,15,3,131,1.44,124,2.85,127,1.1,10.2,67
1502,438.00,6225.02,8.32222,1.19732,3.82572,1.75562,438,20.11,748,true,15,3,131,1.44,124,2.85,128,1.1,10.2,67
2171,435.00,6200.02,8.28880,1.19660,3.80823,1.75111,435,20.11,748,true,15,3,131,1.44,124,2.85,12,1.4,10.2,67
2374,431.00,327.50,1.77027,1.19636,1.23422,1.84878,431,4.94,185,false,16390,6,128,1.44,69,1.8,8,3,3.15,71
2195,425.00,169.73,1.60123,1.25776,1.20693,2.33772,425,2.68,106,false,16390,0,60,1.92,16,2.4,123,1.7,12.45,49
2007,408.00,3125.60,3.95145,1.12316,2.18601,1.56291,408,15.22,791,true,20,3,100,2.04,60,2.7,129,1,2.1,84
1895,408.00,8085.24,8.73136,1.15262,2.58999,1.66019,408,26.18,926,false,12,4,119,1.56,126,1.95,84,2.4,6.6,63
2496,406.00,3635.80,6.02952,1.15934,2.49395,1.72596,406,15.23,603,false,30,16388,14,3,100,2.4,75,1,11.1,73
1897,406.00,5112.24,6.88054,1.14310,3.23476,1.41232,406,17.03,743,true,12,4,132,1.56,99,2.85,59,2.6,11.25,18
2419,395.00,1055.80,3.36242,1.13658,1.56908,1.41711,395,10.89,314,true,30,16388,136,3,125,2.85,70,1.4,12.6,34
2052,395.00,1055.80,3.36242,1.13658,1.56908,1.41711,395,10.89,314,true,30,16388,136,3,125,2.85,127,2.7,13.35,21
463,395.00,1055.80,3.36242,1.13658,1.56908,1.41711,395,10.89,314,true,30,16388,136,3,125,2.85,138,1.6,12.6,34
1455,391.00,390.81,2.12397,1.19810,1.27308,1.88579,391,5.63,184,true,16390,1,122,1.44,78,1.5,18,2.4,12.75,54
1082,391.00,390.81,2.12397,1.19810,1.27308,1.88579,391,5.63,184,true,16390,1,122,1.44,78,1.5,121,2.4,12.75,54
2105,390.00,5331.64,4.90943,1.13438,3.20286,1.75788,390,16.03,1086,false,12,4,119,1.56,106,2.4,123,1.7,2.4,59
1620,390.00,5331.64,4.90943,1.13438,3.20286,1.75788,390,16.03,1086,false,12,4,119,1.56,126,2.4,123,1.7,2.4,59
1298,390.00,5331.64,4.90943,1.13438,3.20286,1.75788,390,16.03,1086,false,12,4,119,1.56,49,2.4,123,1.7,2.4,59
517,389.00,3524.11,8.99008,1.20371,1.97580,1.98890,389,22.01,392,true,12,16396,126,2.88,75,2.25,32,1.4,12,26
316,376.00,3367.22,4.47769,1.12477,2.21046,1.19529,376,16.52,752,false,12,49153,75,2.4,94,3,35,1.5,7.35,13
1448,374.00,6391.80,7.27167,1.16709,3.19274,1.51274,374,30.67,879,false,12,4,88,1.44,19,2.7,31,2.5,6.9,56
2205,369.00,1445.07,3.19706,1.12242,1.51093,1.23613,369,13.62,452,true,16386,30,15,1.2,66,1.8,33,1.9,14.85,74
1409,369.00,5265.89,5.01991,1.17540,3.63177,2.05397,369,12.97,1049,false,30,16390,88,1.32,26,2.1,128,2.2,1.5,75
1186,369.00,1445.07,3.19706,1.12242,1.51093,1.23613,369,13.62,452,true,16386,30,15,1.2,66,1.8,109,2.4,7.65,75
1163,368.00,6094.89,6.90248,1.15969,3.28426,1.48414,368,16.11,883,false,12,4,88,1.44,83,2.7,70,1.4,6.3,56
1943,366.00,4092.02,4.89476,1.13220,2.90054,1.36954,366,18.34,836,false,12,16390,50,2.04,129,2.7,73,2.8,3.9,94
1150,366.00,4092.02,4.89476,1.13220,2.90054,1.36954,366,18.34,836,false,12,16390,50,2.04,129,2.7,127,2.8,3.9,94
1380,364.00,5276.93,4.77550,1.13503,3.09207,1.82213,364,15.82,1105,false,12,4,119,1.56,126,2.55,86,1.8,2.1,59
1660,362.00,5454.08,7.33075,1.18024,3.47405,1.58305,362,20.06,744,true,15,3,131,1.44,124,2.85,59,2.9,13.05,67
1529,361.00,5248.91,4.75015,1.13435,3.08872,1.81407,361,15.79,1105,false,12,4,119,1.56,14,2.55,105,1.8,2.1,58
548,361.00,5248.91,4.75015,1.13435,3.08872,1.81407,361,15.79,1105,false,12,4,119,1.56,14,2.55,86,1.8,2.1,58
64,361.00,5248.91,4.75015,1.13435,3.08872,1.81407,361,15.79,1105,false,12,4,119,1.56,126,2.55,86,1.8,2.1,58
3080,354.00,2136.94,3.80916,1.12599,2.16141,1.30032,354,16.37,561,true,30,2,97,2.88,62,2.4,65,1.3,7.2,21
1705,345.00,11322.82,9.19807,1.21044,2.74071,4.48421,345,20.20,1231,false,1,30,106,2.28,31,1.65,69,2.9,2.1,29
1639,344.00,5046.34,4.56682,1.13232,3.04582,1.77776,344,15.70,1105,false,12,4,119,1.56,14,2.55,123,1.7,2.1,58
2469,342.00,689.83,3.26934,1.17571,1.11699,1.73431,342,10.48,211,true,16385,16392,120,3,9,2.55,117,2.4,4.2,16
2300,340.00,2732.57,4.29649,1.13859,2.28100,1.35491,340,14.55,636,true,30,4,81,1.8,138,2.55,94,1.2,8.4,83
2005,339.00,3444.11,4.43257,1.15268,2.93430,1.66338,339,13.14,777,true,30,4,99,1.44,134,2.55,92,1.6,1.95,96
1351,339.00,3444.11,4.43257,1.15268,2.93430,1.66338,339,13.14,777,true,30,4,99,1.44,19,2.55,92,1.6,1.95,96
3058,329.00,1634.53,2.88786,1.08998,1.80177,0.95865,329,14.31,566,true,16385,6,132,1.56,68,1.5,130,1.7,6.6,35
1917,328.00,2969.20,4.42504,1.12028,1.85602,1.26084,328,17.34,671,true,20,3,100,2.04,60,2.85,127,1.2,7.35,72
1329,328.00,2969.20,4.42504,1.12028,1.85602,1.26084,328,17.34,671,true,20,3,100,2.04,108,2.85,127,1.2,7.35,72
917,325.00,6372.26,7.31603,1.15853,3.09583,1.52910,325,17.24,871,false,12,49153,123,1.8,101,3,35,1.5,7.35,13
2133,322.00,2667.28,4.20044,1.13544,2.22978,1.32085,322,14.61,635,true,30,4,81,1.8,90,2.55,86,1.7,14.55,93
1803,322.00,2667.28,4.20044,1.13544,2.22978,1.32085,322,14.61,635,true,30,4,81,1.8,138,2.55,7,1.3,11.25,34
1649,322.00,2667.28,4.20044,1.13544,2.22978,1.32085,322,14.61,635,true,30,4,81,1.8,90,2.55,85,1.3,12.6,34
1335,322.00,2667.28,4.20044,1.13544,2.22978,1.32085,322,14.61,635,true,30,4,81,1.8,90,2.55,7,1.3,11.25,34
1960,317.00,4411.98,4.69859,1.14169,2.67979,1.93447,317,23.84,939,false,12,32769,135,3,54,2.4,123,1.7,2.1,58
1990,315.00,5578.53,6.44917,1.15851,3.40740,1.41360,315,21.34,865,false,15,49153,123,1.44,102,2.85,59,2.6,11.25,18
2290,314.00,2656.86,4.92011,1.13543,2.00515,1.52753,314,18.77,540,false,16385,5,27,2.28,13,1.5,31,1.3,8.7,3
1680,313.00,995.25,2.35284,1.14095,1.89846,1.29456,313,9.54,423,false,16385,49153,17,2.52,64,2.85,70,1.4,7.35,56
1592,313.00,4944.63,4.45864,1.12597,2.85149,1.76417,313,16.54,1109,false,12,4,119,1.56,62,2.4,86,1.8,2.1,59
1807,312.00,1452.23,4.62494,1.14150,1.32457,1.56806,312,16.15,314,true,30,16388,136,3,125,1.8,135,1.6,12.6,34
1691,312.00,1452.23,4.62494,1.14150,1.32457,1.56806,312,16.15,314,true,30,16388,136,3,125,1.8,12,1.6,12.6,34
2096,308.00,5151.72,6.96178,1.17887,3.08331,1.66513,308,19.43,740,true,20,3,122,1.44,78,2.7,127,1.2,7.35,72
2135,307.00,5615.63,6.85669,1.18405,3.04415,1.65963,307,16.19,819,false,30,5,89,1.32,26,2.25,38,2.4,7.65,27
1518,307.00,5615.63,6.85669,1.18405,3.04415,1.65963,307,16.19,819,false,30,5,89,1.32,26,2.25,10,2.4,7.65,27
1519,307.00,3898.34,6.79153,1.18022,2.74176,1.70021,307,14.20,574,true,30,30,102,1.44,76,2.4,89,2.7,13.35,21
1565,295.00,1713.97,2.96535,1.10468,1.88504,1.08690,295,15.01,578,false,16385,5,27,2.16,9,1.95,77,1.5,8.7,3
1622,295.00,5737.19,6.56429,1.15426,2.87830,1.38744,295,30.35,874,false,12,4,88,1.44,97,2.7,70,1.4,7.35,56
1338,295.00,1713.97,2.96535,1.10468,1.88504,1.08690,295,15.01,578,false,16385,5,27,2.16,77,1.95,77,1.5,8.7,3
986,295.00,5737.19,6.56429,1.15426,2.87830,1.38744,295,30.35,874,false,12,4,88,1.44,131,2.7,70,1.4,7.35,56
823,295.00,5737.19,6.56429,1.15426,2.87830,1.38744,295,30.35,874,false,12,4,88,1.44,19,2.7,70,1.4,7.35,56
431,295.00,2676.04,3.42205,1.11554,2.02407,1.36993,295,14.95,782,true,20,3,100,2.04,108,2.85,129,1,2.1,84
310,292.00,974.89,2.80141,1.12387,1.35686,1.46692,292,14.16,348,true,30,16408,135,3,54,2.4,11,1.7,1.8,38
1992,286.00,1102.76,3.05474,1.13900,1.43145,1.54390,286,14.29,361,true,30,16392,120,2.64,62,2.85,91,1.6,1.95,96
906,285.00,2896.79,4.74106,1.11462,1.85617,1.26436,285,17.69,611,true,20,20,43,1.44,44,2.25,103,1.6,5.4,44
1681,280.00,2436.36,4.20788,1.11948,1.91630,1.38264,280,18.06,579,false,16385,5,27,2.16,125,1.65,16,1,8.7,3
870,280.00,3093.38,4.67278,1.13344,2.19024,1.31600,280,15.70,662,true,30,5,94,1.44,129,2.4,71,2.1,10.5,73
1965,279.00,4398.70,5.74243,1.18571,3.13244,1.52903,279,25.01,766,true,20,2,43,1.44,104,2.55,65,1.3,4.8,7
48,279.00,4398.70,5.74243,1.18571,3.13244,1.52903,279,25.01,766,true,20,2,43,1.44,101,2.55,65,1.3,4.8,7
2500,277.00,4563.54,4.64246,1.16094,3.19822,1.96738,277,13.72,983,false,30,16392,84,1.56,45,2.1,128,2.2,1.5,75
1883,274.00,1213.77,3.31631,1.14382,1.46409,1.66765,274,15.56,366,true,30,16392,120,2.64,78,2.55,92,1.6,1.95,96
1812,274.00,1213.77,3.31631,1.14382,1.46409,1.66765,274,15.56,366,true,30,16392,120,2.64,62,2.55,92,1.6,1.95,96
1721,274.00,1213.77,3.31631,1.14382,1.46409,1.66765,274,15.56,366,true,30,16392,120,2.64,87,2.55,92,1.6,1.95,96
1597,274.00,1213.77,3.31631,1.14382,1.46409,1.66765,274,15.56,366,true,30,16392,120,2.64,126,2.55,92,1.6,1.95,96
1799,271.00,8809.24,9.55449,1.15349,1.68792,1.59463,271,51.82,922,false,4,3,64,3,90,1.5,16,2.5,14.55,88
1685,271.00,8789.28,9.53284,1.15333,1.68634,1.59558,271,51.73,922,false,4,3,64,3,138,1.5,31,2.2,14.55,88
2,271.00,8809.24,9.55449,1.15349,1.68792,1.59463,271,51.82,922,false,4,3,64,3,138,1.5,16,2.5,14.55,88
2634,266.00,1606.63,4.82472,1.16097,1.46132,1.76628,266,17.19,333,true,30,16388,14,3,100,2.85,127,2.7,13.35,21
1777,266.00,4267.79,3.90823,1.11437,2.85957,1.48805,266,15.69,1092,false,12,4,119,1.56,126,2.55,85,2.3,2.25,59
1932,264.00,2419.33,6.43439,1.19830,1.59059,2.03392,264,17.88,376,true,30,16392,84,1.92,16,2.4,85,2.9,13.35,21
1697,264.00,1648.51,2.85209,1.10086,1.81304,1.04847,264,15.01,578,false,16385,5,27,2.16,77,1.95,30,2.3,8.7,3
1905,263.00,5567.25,5.35828,1.13964,2.73751,1.70490,263,19.11,1039,false,12,16392,84,1.56,34,2.55,86,1.8,2.4,11
2146,262.00,2734.31,4.10557,1.11378,1.62307,1.15684,262,18.53,666,true,20,3,100,2.04,108,2.85,127,2.4,14.85,82
1768,262.00,5136.52,6.90393,1.16720,2.74014,1.49835,262,23.36,744,true,15,3,131,1.44,140,2.7,59,2.9,13.05,67
2091,261.00,3293.58,5.44393,1.14988,2.41601,1.66052,261,18.69,605,false,30,16388,14,3,9,2.55,113,2.9,8.7,71
1188,261.00,2347.51,4.05442,1.11592,1.86764,1.34080,261,17.99,579,false,16385,5,27,2.16,125,1.65,31,1.3,8.7,3
1340,260.00,4320.95,4.36460,1.18084,3.38582,1.80939,260,23.94,990,false,30,4,88,1.44,83,2.55,117,2.4,1.5,70
2068,258.00,4426.46,5.27588,1.13976,3.02846,1.42956,258,18.53,839,false,12,16390,50,2.04,14,2.7,73,2.8,3.9,46
1033,258.00,4820.35,6.46160,1.14563,2.69993,1.39867,258,22.08,746,true,15,3,131,1.44,140,2.4,81,2.6,12.45,67
800,258.00,4373.82,4.00167,1.12175,2.82013,1.61939,258,25.87,1093,false,12,0,121,1.68,80,2.55,86,1.8,2.1,58
2038,257.00,2900.94,4.58284,1.13880,2.21453,1.58232,257,15.10,633,false,30,16388,14,3,9,2.55,86,1.8,3.75,73
1935,256.00,3308.20,5.46810,1.14993,2.40148,1.67030,256,18.76,605,false,30,16388,14,3,53,2.55,78,1.2,8.4,83
1823,255.00,2852.28,4.50597,1.13673,2.21600,1.56461,255,14.97,633,false,30,16388,14,3,9,2.55,123,1.7,3.75,73
1284,255.00,2852.28,4.50597,1.13673,2.21600,1.56461,255,14.97,633,false,30,16388,14,3,9,2.55,113,1.7,3.75,73
2338,252.00,591.83,2.43551,1.14955,1.07206,1.39532,252,9.57,243,true,16385,16392,120,2.52,55,3,29,1.3,13.2,16
1645,248.00,4901.24,6.04345,1.16610,2.81205,1.47749,248,30.12,811,false,30,16387,119,1.32,71,2.1,136,2.3,12.75,74
1773,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,66,1.95,109,2.9,7.35,75
1695,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,66,1.95,35,1.5,7.35,75
1261,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,66,1.95,34,2.4,14.85,71
1466,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,131,1.95,109,2.4,7.65,75
1362,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,66,1.95,19,2.4,7.65,75
1090,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,66,1.95,53,2.3,7.65,75
947,246.00,1083.00,2.39602,1.10000,1.33473,1.00473,246,12.23,452,true,16386,30,15,1.2,66,1.95,109,2.4,7.65,75
2222,238.00,3657.65,5.50851,1.17026,2.97750,1.54277,238,21.99,664,true,30,4,119,1.56,110,2.4,89,2.7,13.35,21
1268,236.00,4512.80,5.56449,1.16127,2.98556,1.43338,236,26.56,811,false,30,16387,119,1.32,87,2.25,136,2.3,12.75,74
948,236.00,4512.80,5.56449,1.16127,2.98556,1.43338,236,26.56,811,false,30,16387,119,1.32,87,2.25,91,2.5,14.1,8
1996,235.00,320.83,1.74364,1.17661,1.09569,1.70829,235,5.50,184,true,16390,1,122,1.44,101,1.65,18,2.4,12.75,54
1944,235.00,320.83,1.74364,1.17661,1.09569,1.70829,235,5.50,184,true,16390,1,122,1.44,78,1.65,18,2.4,12.75,54
1648,235.00,320.83,1.74364,1.17661,1.09569,1.70829,235,5.50,184,true,16390,1,122,1.44,94,1.65,18,2.4,12.75,54
2157,232.00,2966.28,4.92738,1.14005,2.27399,1.51239,232,18.64,602,false,30,16388,14,3,53,2.55,89,2.4,14.85,71
2210,232.00,2458.29,4.08354,1.12441,1.99024,1.34512,232,14.86,602,false,30,16388,14,3,9,2.7,127,2.7,13.35,76
1934,232.00,11258.79,9.07235,1.16956,2.24112,4.55882,232,44.13,1241,false,1,30,106,1.56,62,1.65,69,2.9,2.1,29
1287,232.00,4421.23,4.56267,1.16844,2.87330,1.89892,232,14.42,969,false,30,16386,61,1.68,61,2.4,117,2.4,1.5,70
2247,231.00,3715.96,4.54830,1.15987,3.08609,1.73028,231,20.68,817,true,30,4,99,1.44,19,2.55,11,1.7,1.8,22
